  10.3313      0.359697     -0.520798    
  9.91975       1.40910     -0.787477    
  9.59581       2.45222      -1.07605    
  9.40988       3.38909      -1.21371    
  8.96124       4.25714      -1.07893    
  7.90280       4.70051      -1.15556    
  6.82166       4.64717      -1.41052    
  6.08364       5.07191      -1.85947    
  5.61693       5.83966      -2.41733    
  5.08709       6.68413      -1.94465    
  4.77761       7.60456      -1.88818    
  4.34981       8.46604      -1.66610    
  4.03527       9.29959      -1.15121    
  3.66078       10.0653     -0.280124    
  4.12140       10.7287      0.142197    
  4.21919       11.7193      0.594412    
  3.61045       12.2616       1.19677    
  3.08572       11.8050       2.04810    
  2.93100       12.0085       3.03976    
  3.52364       12.4845       3.67819    
  3.54885       13.5735       3.51242    
  3.40291       14.6344       3.52116    
  2.62323       15.3226       3.86111    
  2.25424       16.1365       3.80136    
  2.34352       16.9354       3.47870    
  3.31937       16.9209       3.66215    
  3.19012       16.0395       4.47738    
  2.94035       14.9741       4.32071    
  2.81563       14.1572       3.81811    
  3.13021       13.3617       3.27429    
  3.28649       12.4658       2.81860    
  3.76908       11.8094       2.05422    
  3.72020       11.4403      0.803740    
  3.67411       11.2137     -0.147616    
  4.05765       10.4049     -0.672448    
  4.27146       9.43082     -0.617399    
  3.76338       8.60286     -0.593917    
  2.82979       8.29429     -0.954665    
  2.14173       7.76994      -1.40596    
  1.23296       7.50885      -1.87740    
 0.294745       7.24534      -2.12894    
-0.716436       6.80435      -2.36664    
 -1.47644       6.40665      -2.05985    
 -2.47619       5.94846      -1.78472    
 -3.03853       5.00889      -1.28008    
 -4.01009       4.50815      -1.23471    
 -4.46191       3.73671      -1.75128    
 -5.16603       3.24656      -2.45521    
 -6.14127       2.85463      -2.60712    
 -6.88430       2.10944      -2.62048    
 -7.98084       1.89874      -2.54593    
 -8.81102       2.47957      -2.33746    
 -9.30748       3.27054      -2.21129    
 -10.0480       3.88146      -1.94936    
 -10.6870       4.42471      -1.17031    
 -9.97852       4.83135     -0.359747    
 -9.35682       5.45619     -0.362561    
 -9.15331       6.50275      0.144023    
 -8.90469       7.11490      0.947273    
 -9.05128       6.15140       1.66714    
 -9.85464       5.68924       1.09901    
 -10.3924       5.44419      0.199153    
 -10.0595       5.07125     -0.817023    
 -10.1487       4.07815      -1.22560    
 -10.5361       3.15719      -1.69547    
 -9.85463       2.71513      -2.25689    
 -9.07479       2.48974      -2.86140    
 -7.99047       2.51769      -2.72691    
 -7.12701       2.60859      -1.76464    
 -6.36295       1.93136      -1.44050    
 -6.06024      0.738714      -1.31588    
 -5.92534     -0.167019     -0.985886    
 -6.36048      -1.03143      -1.12522    
 -6.54289      -1.96157      -1.61493    
 -7.08240      -2.70614      -1.53146    
 -7.41097      -3.70279      -1.59269    
 -8.44588      -3.94883      -1.30932    
 -9.20041      -3.79679     -0.655184    
 -9.84572      -3.24603      0.940526E-02
 -10.8240      -2.86783      0.479388    
 -11.4079      -3.10954       1.14160    
 -11.2173      -3.20111       2.03655    
 -10.6022      -3.48938       2.60347    
 -10.1116      -2.80890       2.76292    
 -10.4308      -2.16939       2.53668    
 -11.3511      -1.83737       2.42374    
 -11.1247      -2.58225       1.83648    
 -10.5999      -3.31021      0.956952    
 -10.4748      -3.58677      0.775332E-01
 -9.92766      -3.49491     -0.923394    
 -8.85144      -3.40610     -0.964506    
 -7.88666      -3.40468      -1.13382    
 -6.92459      -3.68644      -1.20626    
 -6.27546      -4.01981      -1.71393    
 -5.82321      -4.82447      -2.08546    
 -5.74651      -5.94182      -2.24650    
 -5.54746      -6.95158      -2.08438    
 -4.55642      -7.22267      -1.78762    
 -3.85515      -8.15995      -1.80556    
 -2.85533      -8.31990      -1.67493    
 -2.00332      -8.42966      -1.25596    
 -1.24843      -8.33475     -0.800201    
-0.415208      -8.21000      -1.28506    
-0.812298E-01  -8.05657      -2.25989    
-0.473824      -7.86453      -3.30662    
 -1.45181      -7.85466      -3.12178    
 -1.68320      -8.34413      -2.39838    
 -1.09875      -8.66601      -1.70368    
-0.706904      -9.35914      -1.03487    
-0.131941      -10.0451     -0.873399    
 0.143762      -11.1006     -0.525059    
 0.327209      -11.9036     -0.512495    
-0.105908      -12.8677     -0.583795E-01
-0.813400      -13.4094     -0.421617    
-0.409989      -13.8684      -1.38781    
 0.477155      -14.4852      -1.65565    
  1.05553      -15.1908      -1.26534    
  1.33565      -16.0901      -1.58196    
 0.997905      -16.9854      -2.01968    
  1.73585      -17.5961      -2.29709    
  2.24310      -16.7677      -2.28803    
  1.80497      -15.8423      -2.09657    
 0.856455      -15.3042      -1.72064    
 0.197033      -15.1111      -1.11574    
 0.701115E-01  -14.2342     -0.607204    
-0.273407      -13.2524     -0.731112    
-0.444827      -12.1251     -0.587494    
-0.187598      -11.1299     -0.226896    
 0.710500      -10.6543      0.210918    
  1.55824      -10.1991     -0.194541    
  2.54400      -10.2899     -0.529362    
  3.50429      -9.88844     -0.962356    
  4.36245      -9.58191      -1.29436    
  5.17520      -8.93211      -1.12993    
  6.20406      -8.67542      -1.27804    
  7.16552      -8.31049      -1.43573    
  8.07012      -8.25737      -1.07221    
  8.75321      -7.58109     -0.723453    
  9.07652      -6.83409     -0.219565    
  9.67673      -6.13232      0.148261    
  10.5123      -5.47974      0.338906E-01
  11.2241      -5.08571     -0.624378    
  12.1267      -4.31059     -0.768395    
  12.5111      -3.46835     -0.253392    
  12.1160      -2.45433      0.297040    
  11.3247      -2.09947      0.426838    
  10.9252      -1.48753     -0.370765    
  10.7495     -0.557232     -0.361383    
