  8.35944       3.62609     -0.199203    
  8.24374       4.45268      0.466255    
  7.38298       4.69433      0.669067    
  6.35273       4.92702      0.858454    
  5.51626       4.84630       1.38238    
  4.73572       4.41542       1.70091    
  3.89781       4.76791       2.12548    
  2.89441       4.99382       2.70976    
  1.93741       4.98862       2.41606    
 0.969369       4.95365       2.19274    
 0.910642E-01   5.19407       2.36934    
-0.758652       5.22760       2.83657    
-0.916459       4.68379       3.67144    
 -1.34767       4.71343       4.26298    
 -1.55711       5.67047       4.58578    
 -1.39571       6.69104       4.96142    
 -1.23175       7.66036       5.40853    
 -1.65840       8.50829       5.82079    
 -1.81495       9.08373       6.58459    
-0.979319       9.25913       7.28906    
-0.167191E-01   9.50049       7.65965    
 0.841283       9.47838       7.71063    
  1.78498       9.18646       7.64868    
  2.32931       9.99996       7.75834    
  2.06173       10.4296       6.81817    
  1.17092       10.2958       6.34474    
 0.119355       10.3119       6.31844    
-0.569261       9.74204       6.56868    
-0.997127       9.01828       6.38797    
 -1.65433       8.15399       6.77309    
 -1.94456       7.68804       5.80798    
 -1.97910       7.36326       5.05135    
 -1.61301       7.14334       4.12804    
 -1.29841       6.37603       3.46927    
-0.631422       5.56706       3.58755    
-0.110357       5.15138       2.93385    
 0.238588       4.40324       2.26394    
 0.908982       3.92971       1.83986    
  1.81735       4.49318       1.18727    
  2.54259       5.09786       1.03218    
  3.24728       5.58756       1.50549    
  4.14864       5.63719       2.11424    
  5.00734       4.88533       2.32685    
  5.64903       4.02768       2.63058    
  5.84594       3.18161       3.15257    
  5.80474       2.27146       3.67932    
  5.05163       1.70731       3.99504    
  4.15305       1.20243       3.96787    
  4.19261      0.547803       3.08028    
  4.32840     -0.289134       2.67695    
  3.53675     -0.952255       2.45370    
  2.94783     -0.400975       2.92103    
  2.34017      0.285908       2.63141    
  2.17588      0.389562       1.68944    
  2.31386      0.252525      0.716006    
  2.33934      0.391633E-01 -0.171912    
  1.62814      0.843061E-01 -0.861439    
 0.657218      0.479589     -0.671757    
 0.152481       1.30522     -0.515540    
-0.151233       2.23878     -0.726155    
-0.148147       3.12748     -0.737445    
 0.275532       4.02671     -0.929559    
 0.481055       3.62575      -1.86476    
 0.766137       2.59084      -1.97858    
 0.952675       1.85837      -1.58823    
  1.50183       1.12925     -0.937191    
  1.31848      0.442099     -0.103485    
  1.64012     -0.315347      0.430479    
  2.15522     -0.266034E-01   1.42712    
  3.00134     -0.143209       2.22344    
  3.71941     -0.322829       2.70369    
  3.98646     -0.712104       3.44091    
  4.26036      0.291365       3.97694    
  4.69833       1.19505       3.51681    
  4.88345       2.34072       3.27724    
  5.07975       3.30089       3.75607    
  5.49470       4.14226       4.08996    
  6.05205       4.80441       4.02828    
  6.67904       4.77155       3.21816    
  6.59601       4.67450       2.07362    
  6.91610       4.34665       1.01682    
  7.52748       4.53448     -0.228199E-01
  8.57044       4.44514     -0.227465    
  9.62703       4.49595     -0.365866    
  9.80617       3.56962     -0.154614    
  10.0743       2.76534     -0.567121    
  9.72521       2.32693      -1.43399    
  9.39791       1.91678      -2.43489    
  9.84729       1.74925      -3.35384    
  10.6456       1.80130      -3.67896    
  11.7192       1.72599      -3.82316    
  12.3075       1.34452      -4.50187    
  12.5390       1.24113      -5.43879    
  12.5488       1.42522      -6.47074    
  12.2812       1.93698      -7.37568    
  12.3575       2.60331      -8.19500    
  12.8767       2.86984      -8.95726    
  13.2001       2.15470      -9.77712    
  12.9297       1.25357      -10.1835    
  12.0604      0.770071      -9.69106    
  11.1658      0.635658      -9.28015    
  10.3851      0.955424E-01  -9.15948    
  10.4123     -0.957854      -9.18922    
  10.8171      -1.86533      -9.05700    
  10.7558      -2.88596      -9.25725    
  10.9987      -3.77986      -8.86773    
  11.0125      -4.33941      -8.38888    
  10.6631      -5.23699      -7.97391    
  10.4410      -5.92406      -7.23048    
  10.5608      -6.62560      -6.96460    
  10.2872      -7.59979      -6.53909    
  10.2521      -8.26000      -5.86538    
  10.2140      -9.02132      -5.14599    
  10.2693      -9.61140      -4.31658    
  10.3456      -10.2701      -3.51975    
  11.0134      -10.8858      -3.28903    
  11.9008      -11.0032      -4.04293    
  11.9096      -11.0566      -5.09142    
  11.7657      -10.2525      -5.75712    
  10.9652      -9.53320      -5.84868    
  10.0678      -8.91869      -5.98777    
  9.70669      -7.96453      -5.79788    
  10.8151      -7.44223      -5.46425    
  11.5369      -6.98946      -5.92985    
  11.7420      -6.84955      -6.88406    
  10.9403      -6.81088      -7.54157    
  10.6650      -6.28131      -8.27175    
  10.2751      -5.38579      -8.23962    
  10.0853      -4.47762      -7.91403    
  10.2101      -3.50018      -7.62295    
  10.5535      -2.42461      -7.75153    
  11.0302      -1.53861      -8.01788    
  11.0663      -1.07158      -8.93380    
  10.7607     -0.647399      -9.75038    
  11.0515      0.582077E-01  -10.4149    
  11.2366      0.975103      -10.2813    
  11.9910       1.63783      -10.1290    
  12.5315       1.73050      -9.25781    
  12.6433       1.58874      -8.23684    
  13.0859       1.71683      -7.34854    
  13.0051       1.94365      -6.22759    
  12.4645       1.92992      -5.43924    
  11.5398       1.61008      -4.97458    
  10.7551       1.35347      -4.45022    
  10.1435       1.35005      -3.40654    
  10.1688       2.05303      -2.43648    
  9.55727       2.75500      -1.89235    
  8.97943       3.09586     -0.970453    
