 0.942472      -4.34720       3.08890    
 0.594082      -4.27268       2.17010    
 0.486505      -3.59787       1.18997    
 0.198093      -3.02825      0.291407    
-0.118660      -2.41380     -0.211147    
 0.233271      -1.45408     -0.572716    
 0.927914     -0.706873     -0.462966    
  1.48580      0.158623     -0.752893    
  2.41376     -0.802305E-01 -0.999922    
  2.37614     -0.780830      -1.63693    
  1.54305      -1.17756      -1.23582    
  1.14430      -1.51078     -0.374911    
 0.580239      -1.27584      0.351643    
-0.360700      -1.16976      0.733808    
 -1.18421      -1.84213       1.08553    
 -1.97216      -1.70343       1.05512    
 -3.01327      -1.81081       1.19673    
 -3.78322     -0.998434       1.39950    
 -4.23718     -0.201797E-02  0.934746    
 -4.40398      0.738372      0.176213    
 -5.27896      0.907050      0.155782E-01
 -6.14304      0.842206      0.609614    
 -6.81295      0.957313       1.24718    
 -7.43289       1.36465       1.90098    
 -7.84990       1.79049       2.82450    
 -7.03240       1.97724       3.09907    
 -5.92006       2.15215       3.37450    
 -5.09951       1.87717       2.90356    
 -5.13821       1.89105       1.90459    
 -5.24610      0.846311       1.29422    
 -4.84775     -0.255502      0.938241    
 -3.98445     -0.824478      0.710295    
 -3.01630      -1.04650      0.925557    
 -2.52887      -1.35312       1.56936    
 -2.04625      -2.20396       1.52522    
 -1.52509      -2.63054      0.784159    
 -1.22015      -2.74019     -0.663940E-01
 -1.42987      -2.45861      -1.03238    
 -2.37378      -2.47455      -1.61709    
 -3.21813      -2.19052      -1.22214    
 -2.83568      -2.42760     -0.377720    
 -2.08747      -3.15945     -0.302199    
 -1.61833      -4.00537     -0.211823    
-0.732071      -4.47921     -0.319387    
 0.134907      -4.84483     -0.623900    
 0.982250      -5.18257     -0.681149    
 0.740632      -6.02472      -1.26311    
-0.345699E-01  -6.76311      -1.36114    
 -1.11876      -7.07631      -1.47203    
 -1.64771      -7.72347      -2.04577    
 -2.18024      -8.62862      -2.10784    
 -2.61193      -9.65002      -1.85689    
 -2.71753      -10.2186      -1.24887    
 -3.23614      -10.6707     -0.451097    
 -3.61409      -11.4745      0.238337    
 -3.22550      -12.4404     -0.119946    
 -3.01315      -13.3517     -0.385197E-01
 -3.03866      -14.2310      0.223029    
 -3.37230      -15.0578      0.828861    
 -3.82283      -15.6015       1.48973    
 -4.49622      -15.0907       1.57420    
 -4.44033      -13.9516       1.56622    
 -3.42949      -13.4304       1.31884    
 -2.96196      -12.7788      0.825914    
 -2.85278      -11.9677      0.117868    
 -2.85800      -11.0659     -0.691176    
 -3.32993      -10.3129      -1.42976    
 -2.98549      -9.26852      -1.28619    
 -1.95982      -8.67454      -1.43008    
 -1.29794      -7.99697      -1.39093    
-0.837129      -7.36735      -1.77721    
-0.466619      -6.62672      -2.27659    
-0.566403      -5.93821      -1.81946    
-0.820679      -5.35271      -1.08627    
-0.800777      -5.27626     -0.599988E-01
-0.106546      -5.12708      0.575916    
 0.655950      -4.59261      0.975035    
 0.957701      -3.76424       1.26319    
  1.22828      -2.84990       1.54727    
  1.85032      -2.20717       2.30434    
  2.52809      -1.64485       2.67041    
  3.55363      -1.29892       2.77526    
  4.50080     -0.794893       2.52149    
  4.88251     -0.694681E-01   3.04116    
  4.03870      0.354035       3.19858    
  3.19216     -0.264809       2.70588    
  2.98947     -0.957923       1.95537    
  2.91389      -2.00197       1.77897    
  2.70092      -2.62893       2.66344    
  2.27324      -2.99597       3.38561    
  1.68322      -3.77117       3.43915    
