  48.3011      -1.13815       2.25998    
  48.5456     -0.319103       1.46821    
  48.7740      0.809273       1.33488    
  48.2806       1.71302       1.31936    
  48.1924       2.73611       1.08915    
  47.8474       3.77599      0.976332    
  47.3417       4.55891       1.37829    
  47.0590       5.69216       1.09714    
  46.4813       6.55315       1.02184    
  45.6386       7.45917       1.02079    
  44.8319       8.10456      0.697982    
  44.4405       8.88166      0.281668    
  44.1565       9.90320      0.145672E-01
  43.6379       10.7492     -0.469695    
  43.6242       12.0774     -0.837596    
  43.7667       13.0103      -1.20539    
  43.8443       14.1514      -1.25035    
  43.5932       15.2021     -0.881648    
  43.1879       16.1949     -0.737137    
  42.3100       16.9476     -0.805058    
  41.9892       17.9631     -0.772640    
  41.0660       18.2968     -0.506532    
  40.1086       18.8595     -0.926502    
  39.7109       19.6151      -1.45530    
  39.1603       20.6173      -1.51613    
  38.6812       21.5225      -1.40497    
  37.7557       21.9262      -1.64847    
  37.1983       22.9845      -1.33754    
  36.3411       23.5076      -1.40080    
  35.6571       24.2652      -1.88244    
  35.5733       25.1244      -2.08947    
  35.1371       25.9984      -2.37461    
  34.4120       26.7536      -2.89433    
  34.2755       27.3493      -3.69180    
  33.7597       28.4427      -3.75585    
  33.3743       29.5483      -3.70711    
  33.1629       30.4980      -3.32926    
  32.8036       31.4428      -2.92214    
  32.2641       32.2578      -2.37393    
  31.3907       32.4745      -1.89380    
  30.4576       33.0816      -1.94333    
  29.8653       34.0697      -2.04269    
  29.3040       34.7897      -2.18341    
  28.6079       35.4038      -2.20923    
  27.6529       35.2835      -1.79067    
  26.6936       35.3075      -1.85041    
  25.7813       35.6401      -2.16718    
  24.8064       36.2033      -2.53385    
  24.1398       36.9449      -2.67718    
  23.1149       37.2406      -2.56616    
  22.1824       37.9852      -2.72061    
  21.7861       38.8485      -3.19768    
  21.1707       39.6959      -3.13425    
  20.7609       40.6761      -2.90968    
  20.0296       41.2224      -2.91805    
  19.3584       41.9888      -2.56797    
  18.2938       42.1971      -2.06519    
  17.6587       42.1775      -1.48074    
  16.5386       42.3700      -1.62308    
  15.4991       42.4400      -1.42688    
  14.3183       42.5198      -1.36758    
  13.5543       41.8876      -1.69725    
  12.8564       42.1164      -2.19655    
  11.8220       42.0476      -2.50812    
  11.1844       42.6116      -2.96592    
  9.97322       42.7003      -2.83692    
  9.18391       42.9807      -2.97096    
  8.11737       43.4340      -2.88144    
  7.48728       44.0845      -3.40310    
  7.24093       45.1754      -3.67620    
  6.47585       45.8145      -3.32705    
  5.84238       46.5385      -2.88088    
  4.91635       46.5598      -2.45484    
  4.01688       45.9116      -2.50562    
  3.34154       45.1692      -3.14887    
  2.33629       45.4604      -3.45680    
  1.63333       46.0480      -4.22033    
 0.717188       46.5306      -4.19142    
 0.196244       47.4320      -4.34881    
-0.202950       48.4560      -3.83893    
 -1.05640       49.1159      -3.42805    
 -2.13530       48.9803      -3.06864    
 -2.99694       48.9314      -3.31959    
 -3.67429       48.4763      -3.86649    
 -4.68809       48.2652      -3.66109    
 -5.65845       48.1712      -3.81841    
 -6.53635       48.0650      -3.71917    
 -7.47433       48.0419      -3.35688    
 -8.45644       48.0177      -3.07689    
 -9.06766       47.3302      -2.71168    
 -9.95985       46.5507      -2.36229    
 -10.8735       46.2730      -2.14443    
 -11.8958       46.0348      -2.31285    
 -12.9688       45.8821      -2.22041    
 -14.0558       45.5406      -1.94010    
 -14.9572       45.0301      -1.83611    
 -15.4148       44.0526      -1.64074    
 -15.9381       43.1603      -1.81581    
 -16.7956       42.7560      -1.75100    
 -17.8816       42.3519      -1.56504    
 -18.9723       42.2520      -1.23029    
 -19.9195       42.3780     -0.778887    
 -20.9252       42.0351     -0.524242    
 -21.7027       41.1243     -0.497776    
 -22.3158       40.2912     -0.751713    
 -23.3499       39.9340      -1.04730    
 -24.3146       39.7685     -0.831035    
 -25.1218       39.2766     -0.129804    
 -26.1722       38.8389     -0.287164E-01
 -27.1820       38.4117      0.438421    
 -27.8343       37.6511      0.671436    
 -28.4469       36.9716       1.01251    
 -29.2252       36.3872       1.16562    
 -29.5881       35.5818      0.713286    
 -30.1277       34.7942      0.492435    
 -30.9614       34.3363      0.800115    
 -31.8327       33.7349      0.658253    
 -32.9075       33.2976      0.245857    
 -33.6754       32.8274      0.269906    
 -34.1370       31.8840      0.417972    
 -34.4392       30.8572      0.232564    
 -35.4129       30.3882     -0.107213    
 -36.1545       29.6871     -0.433041    
 -37.1178       29.0451     -0.125240    
 -38.0507       28.6261     -0.708676    
 -38.9022       27.9408     -0.345468    
 -39.2563       27.3039      0.251198    
 -39.4004       26.2076      0.564945    
 -39.7523       25.3004     -0.244731    
 -40.4631       24.5185     -0.396423    
 -41.4527       23.9037     -0.597908    
 -42.1853       23.0228     -0.596889    
 -42.7483       22.0973     -0.472251    
 -43.5378       21.2567     -0.633318    
 -44.2955       20.4312     -0.590109    
 -44.8523       19.7488     -0.726592    
 -45.2714       18.9886      -1.29781    
 -45.5475       18.0029      -1.49615    
 -46.1242       16.9893      -1.60734    
 -46.3669       16.2228      -1.42954    
 -46.2232       15.0400      -1.54043    
 -45.9368       14.0703      -1.57786    
 -45.9536       13.0281      -1.78151    
 -46.0539       12.0046      -1.94476    
 -46.2414       11.1323      -2.45735    
 -46.4819       10.1952      -2.56300    
 -46.6162       9.16042      -2.53985    
 -47.0924       8.26416      -2.30522    
 -47.0669       7.28791      -2.16626    
 -47.0495       6.23420      -2.02003    
 -46.5373       5.60846      -1.95518    
 -45.9787       4.78152      -1.96418    
 -45.6661       3.83057      -2.25011    
 -45.7603       2.72608      -2.47595    
 -46.3090       1.81390      -2.61466    
 -46.5265      0.850523      -2.55301    
 -46.7566     -0.192518      -2.20887    
 -46.6426      -1.24468      -2.26484    
 -46.8622      -2.11356      -1.83329    
 -46.7479      -3.29383      -1.94102    
 -47.0921      -4.34240      -2.55842    
 -47.4077      -5.13886      -2.53527    
 -47.3845      -6.16147      -2.55488    
 -47.4636      -7.25691      -2.48783    
 -47.2336      -8.32339      -2.50987    
 -47.3583      -9.28114      -2.72152    
